start	end	text
335000	338000	こっからいざ自由ですよっていう見せ方をしてる
338000	342520	これがオープンワールドの王道なのかわかんないですけど
342520	347400	その辺の闘衆があったのが個人的にはニヤニヤしながら見てましたね
347400	349120	なんなんですかね
349120	352840	チュートリアルとして作りやすいかもしれないですね
352840	355520	オープンワールドの中では
355520	364560	なんかこう直近だとエルデンリングだったり
364560	366440	ゼルドだったりが思い浮かびますけど
366440	372400	各々それぞれの世界観の中でチュートリアルっていうのはやっぱり必要ですけど
372400	376840	そのチュートリアルだからといって
376840	378840	オープンワールドだからといって
378840	382640	最初から放り出されすぎると困るみたいなところもあるんで
382640	388840	そういう導入はわかりやすいのかもしれないですね
388840	390440	いいですよね
390440	393960	スカイリムより洗練されてるなと思うのは
393960	400320	フォグワッツレガシーの方が映画の導入とゲームの導入がすごく綺麗にマッチしてたから
400320	405040	全然違和感ないのが本当にチュートリアル感なかったんですよね
405040	411080	はいはいそうですね
411080	412680	本当に素晴らしいゲームなので
412680	416120	まだやってない人はとりあえず10分でもいいからやってみるといい
416120	418640	体験版出てると思うしやってみてほしいな
418640	419840	そうですね
419840	422760	もうちょっと語ってもいいですか
422760	425160	はいどうぞ
425160	430160	面白いなと思ったのが
430160	435360	ハリーポッターのガチなファンには怒られるかもしれないけど
435360	438960	上手いことゲームライズしてるところなんですよね
438960	440360	と思っていて
440360	446960	主人公はもともとハリーポッターで1年生から入って5年生の大学になって
446960	450160	初期の魔法を覚えてなんやかんやあってみたいなのが
450160	453360	1年ずつ続いていくっていう感じ
453360	457960	なのでそれをそのままやると結構長い上に
457960	465960	初期は結構覚えられる呪文がしょぼかったりと
465960	471660	いうのがゲームとしては問題だったりするかなというところがある中で
471660	475260	今作の主人公いきなり5年生から転入と
475260	477960	しかも魔法の天才ですと
477960	481060	なんでもすぐ覚えられますと
481060	483760	しかも古代魔法という
483760	490560	ちょっと原作からはずれたような魔法も使えるというところで
490560	497060	あとクジッチが今年はないというところで
497060	500560	そこらへん含めて天才主人公君なんで
500560	510860	数々の呪文魔法を使いこなせてアクションアドベンチャーをできるというところが
510860	515160	無理がない設定の中で
515160	518960	ハリーポッターの世界を骨の髄まで楽しめるようにするには
518960	524060	これが確かに最適解かなというゲームシステムになってて
524060	527860	そこらへん良いなと思いました
527860	532360	その点は確かにおっしゃる通り素晴らしいなと思いますね
532360	534860	エルデンリングしかりスカイリムしかりですけど
534860	538260	主人公って超特別なんですよね
538260	544760	そのオープンワールドの自由度をあまねく取り込めるくらいのポテンシャルがあるよ
544760	550360	っていう世界観の設定になってないと違和感出ちゃうんですよね
550360	552260	ゼルダもそうか
552260	557860	なんでじゃあこのハリーポッターの世界で1学生っていうのが
557860	563760	そのオープンワールドの世界観を取り込もうとした主人公タルにはどこまでいるかっていうと
563760	567960	確かにおっしゃる通り魔法の天才で何でもできる
567960	573560	もう特別な転入生っていう位置づけは確かにぴったりだなって思いました
573560	575460	そうですね
575460	578260	なのでそこらへんはしっかりしてるなと思うのと
578260	579860	あとクディチがないっていうのもね
579860	587060	クディチっていうのは作中である球技大会みたいな感じなんですけど
587060	591360	結構それカットしたのは良い判断だなと思って
591360	596560	ゲームに実装するとしたら結構こだわったミニゲームみたいになると思うんですけど
596560	603660	ぶっちゃけそういうのってこだわりの割にオープンワールド系だとコストが重くて
603660	609160	触るのが足るくなってしまうというか
609160	613260	他のゲームでも結構コンプリート要素としてボリュームはあるんだけど
613260	615760	結構大変だなみたいな印象を受けてたので
615760	620860	そういうのを大胆にカットしてるってのが良いかなと思いましたね
620860	623360	FFXのサッカーみたいなやつ
623360	625160	名前忘れちゃったけど
625160	629460	まさに思ってたのがブリッツボールで
629460	634660	ブリッツボールでFFX私オールコンプしたんで
634660	638360	かなり大変なんですよね
638360	642160	FFXの中ではすごくこだわってて
642160	649160	FFの世界の全国各地にいるブリッツボール選手を集めて
649160	654660	俺だけのドリームチームを作って勝とうみたいな感じなんですけど
654660	658760	慣れると作業気になってしまうところがあったので
658760	663960	やっぱりそういうのって感性を高めるの難しいなという体験があった中で
663960	671760	怪我人が出たので今年はありませんというのは結構ありだなと思いました
671760	673660	ただかといって
673660	679060	ホグワーツの旨味がなくなってるかというとそういうわけでもなくて
679060	683060	やっぱりよくわからん迷路みたいな
683060	688460	すごい迷うようなお城というか
688460	694360	ホグワーツの城の中を探索できるとか
694360	698060	あと作中で印象的だったところに行って
698060	703360	後世時巡礼したりここであの人があれしたんだみたいなことができる
703360	708160	っていうのですごい満足度が高く仕上がってますし
708160	715060	あと結構オープンワールド系として
715060	727960	お助けミッションとか簡単な謎解きみたいなのが散らばっているんで
727960	734260	探索するだけでも全然飽きないというところが
734260	739860	ホグワーツ城そこまで
739860	744960	オープンワールドのマップとしては広くない作りだとは思うんですけど
744960	749760	そこまででも狭さを感じないボリューミーな感じがなっていて
749760	756160	非常にゲームプランナーとしても優秀だなというか
756160	760460	うまいこと作ってあるなという印象がありました
760460	767560	さっきのクリッチナイデスのところは映画の脚本的な素晴らしさを個人的には感じていて
767560	773960	君たちが去年やらかしたやんちゃしたからないんだよっていう言い回しだったと思うんですけど
773960	782360	主人公が学校の中でどこまで自由にしていいのかっていう基準のセリフになってるんですよね
782360	787960	主人公っていろいろ探検したいわけだけど
787960	792360	普通に世界観に問い込もうと思ったら学生なんだから
792360	796460	釈迦定規に授業行って帰ってきて復讐してみたいな
796460	800960	そういう生活の方が世界観的には違和感ないわけだけど
800960	805560	やんちゃしてクリッチがなかったって言われるくらい周りがやんちゃで
805560	811760	いろんなことを自由勝手にやっているということが世界観になってるおかげで
811760	818160	主人公がある程度自由に動き回っても世界観にそこが生じてないというか
818160	821960	そういう言い回しになってたのが素晴らしいなと思いましたね
821960	823360	確かにそうですね
823360	827360	真面目にその授業出て放課後何かやってっていうのやると
827360	833160	ADV的な何月何日って左肩に出てみたいな感じになっちゃうので
833160	838960	まあそうじゃないよねっていうところのゲームバランスというか
838960	845360	ゲームシステムに仕上がっているのがいいかなというところですね
845360	850260	まあ完全に枕ではなくなってる喋り量ですけど
850260	852960	それくらい素晴らしかったので皆さんぜひ
852960	856860	皆さんやってみてくださいというところです
856860	862360	じゃあ以上にして本題行きたいと思います
862360	866260	1点目チャットAI戦争ってだいぶ出て
866260	871660	今回は話のネタが盛り上がりそうだったので少ないんですけど
871660	876160	まず一つ大きなニュースとして出たのが
876160	886260	マイクロソフトのビング検索にチャットGPTの次世代GPT4が導入されてます
886260	892360	これは今現時点だとアリアダプターのみアクセスできる
892360	895060	申請出した順番待ちになってるっていう状態で
895060	900760	いまだに私も使える権限がないっていう悲しい状態ではあるんですけど
900760	904660	これを使ってみた記事もいろいろ出てるんですが
904660	907960	ここらへんについては以前からチャットAI
907960	913160	チャットGPTがマイクロソフト投資によってどうなっていくかみたいな話をした時に
913160	917260	ビング検索に取り込まれるんじゃないかとかそういう話をしてましたが
917260	923760	もう準備はできてますということで早速リリースされたって感じです
923760	927660	チャットGPTの次世代のものになっていて
927660	931960	チャットGPTの不得意分野であった最新情報の取り込みとか
931960	934760	その辺が解決されていて
934760	940260	出てくる回答もより優れたものになってますよってことみたいです
940260	943160	実際にどれくらいのレベルが出てくるのかとか
943160	947760	チャットGPTであったコードだったらこのチャットGPTのモデル使ってねみたいな
947760	950860	いくつか積み分けがあったんですけどそれがどうなってるのかとか
950860	955960	その辺はちょっとまだ私も使えてないのでわかんないんですけれども
955960	961160	マイクロソフトはこの流れを最も早く捕まえに行った
961160	967560	GARFAMの解釈の中の一つっていう位置づけになってます
967560	973360	これに対抗してGoogleがBirdというチャットAIを出してきました
973360	978560	これによってチャットGPT以上のものを出したり
978560	982460	対抗のものとしてやっていくんだということで目打ってたんですが
982460	989360	お披露目会でなんとこのチャットAIが返した言葉が不適切だったということが出てしまって
989360	996960	市場価値がガクンと下落して株価がやばいことになったという感じのニュースが上がっていて
996960	1006360	これだけ見るとまず第一戦争はマイクロソフトが独り勝ちしたという状態にあります
1006360	1010860	これがいつまでこの状態が継続するのかわからないんですが
1010860	1016760	マイクロソフトはかなりAIに投資を寄せているところが強いので
1016760	1020160	しばらく独り勝ちする可能性があるっていうのと
1020160	1026760	OS市場でもこのAI関連を生かすという意味で
1026760	1031660	良くも悪くもOSから収集されている情報がどんどん増えています
1031660	1039860	Windows 11の起動時にあまりにも多くの情報が
1039860	1044460	マイクロソフト関連会社に渡っているということで
1044460	1047360	一時期ニュースになったりとかそういうことがあるくらい
1047360	1057460	マイクロソフトの情報収集とAIモデルに対する意識がどんどん高まっているというところがあるので
1057460	1061660	今はまだまだGoogle検索が主流だと思うんですが
1061660	1067360	1年後2年後にビングが当たり前だよねって言われる世界が来ても不思議じゃないくらい
1067360	1069760	今は独り勝ち状態ですね
1069760	1076360	なのでここからGoogleや他の会社が巻き返せるかどうかっていうのが注目ポイントで
1076360	1080060	以前話した通りニーバーAIしかり
1080060	1089560	いろんな検索兼チャットAIみたいな位置づけのものを個別に出している会社もあったりするんで
1089560	1092960	今まで検索系をやってこなかった会社が
1092960	1098960	買収によってその戦争のプレイヤーの一人として入ってくる可能性もありますし
1098960	1105860	ということで注目されているところですね
1105860	1109460	まず新しいビングの方ですね
1109460	1118660	これやりますっていうか投資しますっていうかめちゃくちゃやっぱ早いなという印象ですね
1118660	1123660	それはそれだけはマイクロソフトが本気出してるって話でもあるでしょうし
1123660	1127560	それでやっぱり先ほどちょろっと言ってましたけど
1127560	1132460	そのOSとの連携というのがマイクロソフトの強みだと思うんで
1132460	1141560	そこをちゃんとキャッチアップしようとしているというところが素晴らしいのかなというところですね
1141560	1143960	まあOSとしての機能もそうですけど
1143960	1150460	パソコン使うっていうのは結構使いこなそうと思った大変なところがあるんで
1150460	1151960	機能がめちゃくちゃ多いんで
1151960	1164660	まあそういうところも含めてこのビングの検索で簡単なやり方を答えてくれるというところまでできると
1164660	1168660	やっぱり嬉しいなというのはわかりやすいところなので
1168660	1172460	まあ良いのかなと思っていますっていうのが一つ目
1172460	1194660	でGoogleの方ですね正直株価が格差があったっていうのはSNSの広告次第なのかなという気もしますけど
1194660	1202860	ただ不正確な答えを出したっていうのは結構示唆的だなと思っていて
1202860	1205260	これ多分不正確な答えを出したっていうのは何だったかな
1205260	1209260	なんか天体がどうのこうのみたいな話だったかな
1209260	1216460	なんか天体を発見したのはこの人工衛星が初めてですみたいなことを言ったんだけど
1216460	1223360	そうじゃないよねみたいなところ突っ込まれたんで不正確だみたいな感じで燃えたって認識してるんですけど
1223360	1233160	まあそもそもそれが不正確かどうかっていうのがわかりづらいっていうのが何点だっていうのは
1233160	1241160	認識してたにもかかわらずGoogleはそれを公式で出してしまったっていうところ
1241160	1250360	もっともらしかったからGoogleさんの検閲を抜けたのかもしれないけど
1250360	1260360	それなんていうと情報を提供する会社としてなかなか難しいよねと思ってしまいましたね
1260360	1269360	要はプロ中のプロであるGoogleですらそこの検閲を抜けてしまうっていうのは人の限界っていうのはあるんでしょうけど
1269360	1275760	じゃあそれが信頼するソース足りえるのかってなってしまうのは
1275760	1286760	ただ実は今のGoogle検索でもそうなんですけどそれをうまくごまかせたっていうのが逆に炎上するようになってしまったっていうのは
1286760	1298760	この先の検索システムというか会話型AIサービスとしては示唆的なのかなってちょっと思いましたねというところですね
1298760	1305760	いやーこの辺が後発だと見られたのがビジネス的には辛くて
1305760	1315760	おそらくBingと同時期にタイクオーバーとして出すっていうのでめちゃくちゃ忙せたと思うんですよねこれ
1315760	1326760	だから同列にいてGoogleもそういうChatGPTとは違う別のモデルとしてこんな研究をやってこういう一定の成果が出ていて
1326760	1332760	そもそもの根本的な機械学習の方向性が違うところで戦っていて
1332760	1336760	どっちがデファクトになるかっていう攻め上げAIをやってますと
1336760	1342760	でGoogleがそういうことやってるマイクロソフトがやってるさすがGoogleマイクロソフトだな
1342760	1353760	彼らの戦いはこれからの競争にどれだけ大きなことをやってくれるんだろうっていう姿をGoogleとしては見せたかっただけだと思うんですよね
1353760	1361760	なるほど それに対してGoogleがChatGPTの高発だっていう風に見られて
1361760	1380760	ChatGPTで不正確なところを受け入れられていたにもかかわらず高発であるからこそより正確性を期待されてしまっていたっていうところが辛かったのかなっていう風には思いますかね
1380760	1386760	それは確かにそうですね 観客の期待値がうなぎ登りに上がってたと
1386760	1399760	そこに対してマイクロソフトは正確性ではなくて機能の連携性というところを押し出したのでこれは良いものだと認識されました
1399760	1413760	に対してGoogleはガチンコでChatGPTの中身としては同じなんですけどもChatGPTをGoogleに置き換えたっていうものを出そうとしてしまったので
1413760	1421760	ある意味現状でもうできていることを出そうとしてしまったので重爆の隅とは言わないですけど
1421760	1433760	ひっかくる人が多かったっていうところ そういう意味で言えば仕方がなくはないんですけど
1433760	1440760	そういうこともあるわなという感じなんですけどちょっともったいなかったですね
1440760	1451760	だからやってること自体は本当価値があって全然技術的に何ら文句の言う話ではないんですけど
1451760	1468760	この顧客の盛り上がりとのギャップを埋めきれないままビジネス的な対抗馬としての速度だけを意識してしまった結果だと思いますかね
1468760	1479760	3社目は得するんですよ 同じレベルのものを仮に3社目が出したときはこんな叩かれ方しないはずです
1479760	1486760	Googleレスラーだったんだから同点だじゃん頑張ってるじゃんって言われる
1486760	1498760	だからすごい損をこむったとは思いますが誰かがここに突っ込む必要はあったと思うんで
1498760	1501760	人類的には良かったんじゃないでしょうかって感じ
1501760	1511760	そうですね人類としては良かったですけどGoogleとしてはもったいないの一言に尽きるという感じですね
1511760	1519760	いやーこれでなんか不評だったからって言ってあれの延長戦ですかっていう見方がされるのが辛いなと
1519760	1523760	これを引きずるのがちょっともったいないですから
1523760	1530760	別の問題ですよって次のGoogle IOとかで発表してほしいな
1530760	1536760	いけるといいけどそこまで仕込めるまで開発できてるかっていうのもありますよね
1536760	1538760	そうですねそれはあると思います
1538760	1546760	ある意味Googleは派遣を取ってたので今の派遣を継続するところにもコストを頑張って割いてたっていうのはあると思うんですよ
1546760	1552760	それに対してマイクロソフトのビングは正直言ってそこまで視野が高くなかったので
1552760	1563760	エッジもそうなんですけど割り切って捨てて新しいものをぶち上げるっていうのがある意味しやすい
1563760	1566760	このままやってても負け戦なんでっていうところはあると思うんで
1566760	1590760	そこの辺の熱量感もある中でマイクロソフトがバンバンバンで大きな広告を出すのに食っていけるかどうかっていうのはなかなか見物かなと思ってしまいますね
1590760	1601760	こういうニュースを受けてですね1週間くらい仕事でGoogle検索をやめてビング検索1本にしてみました
1601760	1609760	ビング検索の現状が以前から評価が変わるかというと結論としてあんまり変わらないです
1609760	1626760	広告がちょっと多めでスペースをとっていて一覧性が低いのと期待する記事がやっぱり一番上じゃなくて大体3番目4番目くらいにあるっていうことは変わらないので
1626760	1632760	ちょっとここら辺の改善はもう少し期待したいところではある
1632760	1649760	改めて使ってよかったのはGoogleでもできると思うんですけど音声入力が結構楽でしたね
1649760	1655760	Googleのトップでも同じように出るのかな
1655760	1662760	スマホで検索した時にもよく出る音声で検索ってやつですね出るこいつですね
1662760	1674760	これが結構応答性が良くて出てくる結果も非常にこちら期待してる結果と似たような結果が出てきているんで
1674760	1681760	ビング使い始めて音声検索いいじゃんってなった感じですね
1681760	1684760	ビングの音声検索は体験が良かったです
1684760	1689760	なるほど多分Googleさんとしてもできると思うんですけど
1689760	1703760	音声検索も次世代というか現状の検索に載せるのに加工が必要なデータなので
1703760	1708760	そういう意味で頑張ってくれてるっていうのは良いところなのかもしれないですね
1708760	1712760	そこら辺の味付けもやっぱりマイクロソフトとGoogleで変わってくると思うのでね
1712760	1715760	そうですね
1715760	1722760	AIに特化していくんだったらビングはAIブラウザーですみたいな位置付けにして
1722760	1729760	バックボーンがもっとAIAIチックになっていってもいいなと思いながら
1729760	1741760	そうですね確かにあんまりそこの後ろ側を最適化する方が勝つ見込みはあるでしょうから
1741760	1746760	あとビングでだいぶ前に追加された機能らしいんですけど
1746760	1755760	画像検索をした時に思ってる画像がなかったら自動生成した画像を出してくれるみたいな機能があったりして
1755760	1759760	その辺も面白いなと思いながら
1759760	1762760	面白いですね
1762760	1768760	そこら辺も昨今の流れというか機能としてはあるんですけど
1768760	1781760	それはやっぱり検索と統合してくれるというのはやっぱりユーザーからすると便利なので非常に良いのかなと思いますね
1781760	1790760	そうですねなのでむしろデファクトになってない今のうちだと思うんですよねビングも
1790760	1798760	これユーザー数が増えすぎると回互換性の重要度が増しすぎてあんまり突飛なことができなくなるはずなんで
1798760	1808760	今のうちにテキストとジェネレーター全部ビング検索から一気に見れますみたいなことが組み込まれていくと
1808760	1812760	どっかで大転換くるかもなぁという感じはする
1812760	1816760	確かにそうですね
1816760	1820760	今たぶん1割ぐらいしかないかったと思うので
1820760	1822760	1割もないんだよビング検索なんで
1822760	1824760	いっぱいなかったかな
1824760	1834760	ビング検索は確かにそうかもしれないですね
1834760	1840760	戦争はまだまだ始まったばっかりなので今後も注目で
1840760	1858760	この様子いくともしかしたら今年度は本当にまさしくAI元年たる年がら年中AIニュースで盛り上がっていることになっても不思議じゃないくらいかなという感覚を持ってますね
1858760	1868760	確かに3年後ぐらいにビングが派遣とっている可能性も十分あり得るぐらいの大幅なポテンシャルを持っているのでね
1868760	1872760	ビングは9.3%ですね
1872760	1876760	まぁちょっと足りんかったな
1876760	1882760	あとはマイクロソフトのビルゲイスさんだったかな
1882760	1892760	もうマイクロソフトは退任されてたんですけどこのチャットGPTが面白いって言って現場に戻ったんじゃなかったかな
1892760	1896760	ちょっと嘘ついてるかもしれないけど
1896760	1901760	いいとかな
1901760	1908760	まぁなんと言うんですかね
1908760	1914760	いいんじゃないでしょうかやる気があるっていうのはいいのかなという感じですね
1914760	1924760	久々に面白い技術を見つけたみたいなことで
1924760	1930760	今後も引き続き注目ということでこの件は以上です
1930760	1932760	次ですね
1932760	1940760	サイボーズエンジニアのブログでマネージャーいないと無理だったのでまた作りましたというのが昨年11月4日に出てます
1940760	1942760	何の話かというとですね
1942760	1954760	サイボーズは2019年に組織変更を実施してマネージャーを撤廃しようという話がありました
1954760	1959760	何かというとよくある話ではあるんですけど
1959760	1965760	ピラミッド型の組織構造を作るとやっぱりマネージャーが多すぎると
1965760	1974760	その費用も高い上にマネージャーが意思決定方針を決めるということになっていて
1974760	1979760	一番下の部下の主体性が失われていくと
1979760	1989760	結果的に組織貢献度が低くなって成長しない組織停滞した組織になりがちだという議論がよくあるんですよね
1989760	1995760	サイボーズではその課題に対してプロジェクトに人をアサインさせ
1995760	2009760	全員が主体的に動く自己マネージメントによって成長とそのプロダクトの成長を両立させていくということを期待した組織構成にしました
2009760	2011760	ということだったんですけど
2011760	2022760	3年後の今になってやっぱりダメでしたということでマネージャーを作り直すことになったという背景です
2022760	2031760	一番課題だったのは結局組織全体最適化が図られずに
2031760	2041760	その主体性に取り組んだメンバーの熱量の差と持っているスキル量の差で
2041760	2047760	負荷がすごく偏ったりした結果
2047760	2054760	全員が成長し組織貢献し続ける組織ではならず
2054760	2059760	一部の人だけが頑張っている組織になっていってしまったというところがあり
2059760	2067760	やはりその個人個人のマネジメントとそのプロダクトを良くしていく活動っていうのは
2067760	2073760	両立を自律的に行わせるのは難しいだろうということがあって
2073760	2080760	組織再編として人材マネジメントを追加しました
2080760	2090760	なのでグループのマネジメント 人材以外の部分
2090760	2094760	例えばこのプロダクトには今こんな人が足りないからこの人入ってほしいとか
2094760	2098760	そういうマネジメントではなくて
2098760	2107760	一旦は個人個人が自分のキャリアに対してどういうミッションを持ってどうなっているのかという部分の
2107760	2112760	人材マネジメントの部分だけを組織変更として戻して
2112760	2118760	今後見ていこうというところになっていると
2118760	2124760	この話は結構学びが多いというか
2124760	2131760	自分たちとしても議論したいポイントだなと思ったニュースで
2131760	2136760	現場にいた経験のある人はみんな思うと思うんですけど
2136760	2145760	マネージャーとか上の層が邪魔でしょうがないというのはよく感じるところで
2145760	2150760	明らかに現場目線ではいいことだし予算もありそうなのに
2150760	2156760	そのマネージャー間の整合等々でいつまでも前に進めなかったり
2156760	2161760	そのマネージャー間の中でちょっとネガティブなマネージャーがいると
2161760	2166760	そこでポシャってしまったりみたいなことがあって
2166760	2169760	何か現場を改善するアイデアを出せと言われて
2169760	2172760	このプロダクトをもっと良くする方法を考えろと言われても
2172760	2176760	そのループの中が自分のハンドリングが効かないところで
2176760	2179760	ポシャっていくっていうのを体験すればするほど
2179760	2185760	なんでこの人たちいるんだろうみたいな思いが強まっていったりとか
2185760	2190760	あとはマネージャー間の組織再編だけ見ると
2190760	2195760	明らかにこのプロダクトに対してネガティブな働きを及ぼしている
2195760	2202760	私が手がけてきた愛着のあるこのプロダクトを悪くしやがってこの野郎みたいなところを思ったりということで
2202760	2209760	プロダクトに人をつけるっていうのを誰しも無双する機会があると思うんですが
2209760	2213760	それをやった結果こうなりましたよっていう一つの事例だと思うので
2213760	2219760	何がダメだって自分がもう改めてこれに突っ込むんだったらどうしなきゃいけないのかとか
2219760	2225760	これはもう歴史上似たようなことをやって潰れて繰り返していることだから
2225760	2230760	やっぱりそうだよねっていうだけなのかとかいうのを
2230760	2233760	同僚を含めてこの場でももちろんですけど
2233760	2239760	議論する価値のある面白いブログだなと思って紹介です
2239760	2249760	まずは実際にやってみたっていうのが本当すごいなと思います
2249760	2253760	そこは偉すぎる
2253760	2257760	こういう議論はやっぱりプレイヤーから出てくるんですけど
2257760	2264760	それをじゃあやってみようとして3年間やってみる
2264760	2271760	下手すると会社が潰れるような司令系統の変更っていうのをやっていて
2271760	2278760	そういう混乱ってマジで下手すると崩壊するので
2278760	2281760	だいぶ難しいと思うんですけど
2281760	2287760	それがやってみたっていうそれでもできるっていう柔軟性があったっていうのもありますし
2287760	2289760	信頼があった
2289760	2298760	各人がやりきるっていう根性があったっていうところがまず素晴らしいなと思います
2298760	2312760	その結果としてなかなか難しいよねっていうのが分かってきたっていうのは素晴らしいことだなと思ってまして
2312760	2316760	やっぱり人間やってみないとできるんちゃうかって思っている思いが
2316760	2320760	日に日に頭を傾けてくるっていうか
2320760	2323760	こうだったらいいのになーってこう
2323760	2326760	いいだったらな論をちょっと大きく捉えてしまうんですけど
2326760	2330760	実際やってみるとやっぱり難しい面がある
2330760	2333760	この人こういうことやってたんだっていうところ
2333760	2337760	それはやっぱり自分で体験しないと細かいところというか
2337760	2344760	その業外の部分というかやっぱ空気感を含めてあると思うので
2344760	2350760	そこら辺を各人が吸収できる吸収できるというか
2350760	2358760	実体感を持って分かったっていうところも素晴らしいなってところですね
2358760	2364760	ただ失敗しただけじゃなくて失敗の中にも各人で思うところがあった
2364760	2368760	思うところがあったというか収穫があった
2368760	2376760	というのはかなりやはり良い結果になったんじゃないかなと思ってます
2376760	2378760	そこは間違いないですね
2378760	2387760	ここの期間に所属していたCYBORGS社員はすごく学びが多かったと思いますね
2387760	2392760	なかなかできることじゃないですよっていう
2392760	2398760	すごいのはヒエラルキーみたいなピラミッド構造って
2398760	2404760	一回崩れると再建クソムズいんですよね
2404760	2410760	その再建能力のある人をその再建の権限がある状態で
2410760	2415760	この3年間残し続けていたのがクソ偉い
2415760	2420760	まあそうですねそのまま崩壊せずに持ち直せたっていうのは
2420760	2425760	そこの力が3年後でも発揮できると思うから
2425760	2428760	リスクがのめるって判断できたってことだと思うんですよ
2428760	2431760	これで辞めれたって再建できてるから
