start	end	text
770800	781440	なかなか回互換性とかの観点でメモリとか cpu の改善ができず そのうまくデファクトになりきれずにいたっていうのがぶっちゃけ実態としてありますと
781440	788880	だからこそタオリとか出てきてたんですけれども マイクロソフトとしてはまたそこから別の方向に進みまして
788880	800320	独自のエッジビュー2というものに移行します このエッジビュー2というのがどういうものかというと
800320	807800	やってることとしてはエレクトロンと一緒です クロミウムをベースとしてマイクロソフトはエッジというブラウザを作ってきました
807800	817960	じゃあそのクロミウムを使ってエッジというブラウザを一から作れる技術力があるのであれば 同じような技術ベースを用いることによって
817960	825280	エレクトロンのようなネイティブアプリも作れるでしょうというところで マイクロソフトが独自のネイティブアプリ化
825280	831120	プラットフォーム エッジビュー ウェブビュー2というのを出してきたというものですね
831120	840760	エッジウェブビュー2だけ聞くと動くのがWindowsだけっぽい雰囲気も感じるんですが 一応これもマルチプラットフォームに対応しています
840760	850800	特にWindows 10 Windows 11の親和性が高く ネイティブアプリとしてそのOSのAPI
850800	859280	のうちWindowsに対してはフルサポートしてますと LinuxとかMacOSに対してはそこまでサポートしてないのでパフォーマンスが
859280	865560	正直どうなるか微妙なとこですけれども Windows 11との親和性が高いというのが売りになっています
865560	871600	で Windows 11に移行されている方だったらすでにご存知かもしれないですが
871600	881240	Windows 11にはデフォルトでチャットとかメールとかO365の親和性が高そうなネイティブアプリがデフォルトでインストールされています
881240	893160	こういったツールとO365をよりシームレスに紐づけるっていうのもTeamsのミッションであったので そこにより近づけるための大きな改善と思われます
893160	906840	でブラウザのEdgeにも最近Windows 11との同期みたいな形でファイル共有だったりとか その本来OSで載ってるような機能がEdgeブラウザに搭載されたりということで
906840	917640	そのEdgeブラウザとWindows 11というその依存関係を逆に強めて より良い体験を目指そうという取り組みが見えるので
917640	924480	それがさらに加速するんじゃないかという ユーザー目線ではかなり良いアップデートが来そうだなという感じです
924480	934320	もう一つ技術的なポイントとして これまでTeamsとかを実装していたJavaScriptのライブラリフレームワークは
934320	941200	Angularというフレームワークを使っていました ウェブフレームワークには数年前に
941200	948680	予想代表的な3つのものがあって VueとAngularとReactという3大巨頭がいまして
948680	956160	日本だと割とAngularもメジャーだったりとかしてたんですが 最近ちょっとAngularが伸び悩んでいる
956160	966520	ReactとVueの2大巨頭に変わって今Vueもちょっと落ち目になってきてということで Reactは相変わらず元気に生き延び続けているというところから
966520	977280	今回このEdge Web Vue 2への移行にあたって このJavaScriptライブラリをAngularからReactに変更するという発表もされています
977280	984080	この発表も全然容易じゃなくてですね これを聞いた現場のエンジニアであれば
984080	992520	デスマッチが容易に想像できるくらいには 大幅な改善というか改良が必要になります
992520	999840	JavaScriptのライブラリ フレームワークっていうのは言語としての書き方
999840	1006600	こういうWebコンテンツを表現したりとか こういうイベントをこういうふうに捕まえようと思ったらこんな書き方をしましょうっていう
1006600	1019040	そういうコーディングの部分からして違うものなので AngularからReactに直すというのはほぼフルスクラッチに書き直すみたいな話と近くなっている内容です
1019040	1030000	だから今回のアップデートで 対応の不具合が新たに発生しても正直不思議じゃないなぁと思いつつ
1030000	1038960	一部ではもうかなりアーデプロイというか 利用し始めてもらっていてデバッグもしてるんだろうとは思うので
1038960	1048280	もしかしたらキレイにシームレスに移行されるかもしれません いずれにせよその先にある未来としてはWindows 11と
1048280	1055880	よりハイパフォーマンスになったTeamsという関係なので 社内のTeams上でのやり取りですとか
1055880	1062920	TeamsいろんなAPIアプリと連携できる機能ありますけれども そういったやり取りも高速化され
1062920	1070880	社内のDX貢献により助かる形になるんじゃなかろうかというニュースになっています
1070880	1073160	はい以上です
1073160	1081480	はいまあいいんじゃないでしょうかという感じなんですけども ちょっとわからんことがあったんですけど
1081480	1092720	ReactとかはJavaScriptの上に乗っかっているライブラリなんですけど それの扱い方によって全然コーディングが変わる
1092720	1098680	そうです なんですかね雰囲気としては無印シートシープラプラみたいな感じ
1098680	1107280	まあまあノリとしては一緒一緒 ノリとしてはそんな感じで同じJavaScriptじゃんって言っても全然違うよみたいな
1107280	1112680	そういう流れなわけですね あーそりゃ大変ですねという感じですけど
1112680	1119280	アンキュラからReactへの変更はCプラのプログラムをCシャープで書き直しましょう みたいに言っているのと一緒ですよね
1119280	1129680	なるほど なるほどねそれは大変ですねという感じですけどまあ今後の開発を考えるとReactの方がいいでしょうというところで乗り換えましたと
1129680	1136160	まあ エコ接続やあるんでそういう新陳代謝ができるっていうのがまあいいところですね
1136160	1146600	しかも使われているうちに入れ替えられることでシェアがさらに伸びる余地 体力があるうちにシェアがさらに伸びるようにできる
1146600	1150920	っていうのは正しい反応だと思いますと そうですね
1150920	1164200	でまぁEdge WebViewの方についてもそうですね まあ自社製品なんでその開発環境というかテクノロジーを変える
1164200	1172320	っていうのは自社でもうそれを使いこなせられるのであれば 使いこなせられるのであればというか
1172320	1177800	自社で開発したんで使いやすいでしょうし まあいいんじゃないでしょうかと
1177800	1184560	まあマイクロソフトさんなんでTeamsが今更見売りすることもないと思いますし そうだね
1184560	1194840	まあ全然それで視聴者側が便利になるのであればいいんじゃないでしょうかと思いますね
1194840	1206080	でまぁあとはそうですねえっとまぁ丸と書き換えるって話だと思うので 8チームスの機能が減ったりするとアレだなっていうのは思いましたと
1206080	1215400	まあねえっとウィンドズ11イレブン入れた直後でと確かにチームスのなんか 機能ねーなーと思ったやつがなんかあったはずなんで
1215400	1226880	まあそれはこれだったのかって言いまさらながらなんですけどもはい まあまあでもそうかチームスそんなに多機能ではないので
1226880	1235520	まあそんなに困らんかなっていうのが実情ですかね 正直日本のユースケースだとあんまり困らないんじゃないですかね
1235520	1245480	そうですねアプリケーションをいっぱい追加したりとかその チームズの api と連携してそのスラックに通知が飛んでくるみたいな同じようにいろんな
1245480	1254880	外部サービスと連携する方法とかもあるんですけど えっと日本の会社だとだいたい it 部がその辺の制限をかけまくってて
1254880	1259760	容易にできないようになっているような気がします
1259760	1269600	不正なアタックの侵入口になっちゃうはい まあ確かにそうですねなんで潰してればそもそも使えないですし
1269600	1278480	まあそういう api もなんか連携の api って パワーオートメイトとかののかもしれんですけどそこらへんも
1278480	1289720	まあ自社なんでちょちょちょっと格好しておいてくれて出せれば それこそテクノロジーが新しくなったんだったらまあそれに伴ってどうせ書き直さないといけないんで
1289720	1299000	まあバージョン2みたいな感じで出してもらえれば別に使い勝手としては問題ないのかな と思いますしまあサイクルも早いんで走行まで
1299000	1309880	まあ重度ヘビーユーザーはちょっと困るかもしれんですけどっていうぐらいでしょう ねそうですねまあ内部の実装わかんないのでこれは想像にしかならない
1309880	1316120	ですけれども 先ほど c プラから c シャープに置き換えるって話をしましたがその javascript の
1316120	1324920	ライブラリである以上 javascript として書くことももちろんできますと なので c プラと c シャープで言えば c プラだけど c として書く c
1324920	1332080	シャープだけど c として書くみたいなことができますと そうするとですねその c で書いた部分
1332080	1339520	javascript だけで書かれた部分というのは当然移植性がある そのまま持っていけるので
1339520	1351160	そういうコア部分ですねについてはあえてアンギュラーで書いているけどアンギュラー のフレームワークに寄せないようになんとか実装してその将来的な移行性を維持して
1351160	1361000	いるという可能性もありますああなるほどね まあベタ書きで書けるところはベタ書きの方がまあ保守性いいよねっていう
1361000	1369480	あそうそう長期的な保守性が高い フレームワークっておっしゃるとりエコ性性あってウェブとかすごく早いんですよね
1369480	1377120	ローテーションがはい なので新物とか長期インフラみたいなものを考えた時にはそういうベタ書きの方が強い
1377120	1384280	よねっていうのはあるので しかしたらそういうポリシーを持って移植するしますよって書いてあるけど
1384280	1393520	そのアンギュラーとリアクトのパフォーマンスのいいところだけとって実装はあまり 依存しないように頑張って書いているっていう可能性はありますね
1393520	1401840	なるほどまあ確かにそれだったら 良さげですねという感じですしまぁ実際そういう書き方の方が一番コストパフォーマンス
1401840	1410040	長期的なコストパフォーマンスが良くなると思うのでそうですね まあマイクロソフトさんだったある程度そういう頭を持ってるんじゃないかなと
1410040	1413800	思いますね そうですね
1413800	1420880	ということでまぁこのニュースをちょっと楽しみに来月以降 みんな適宜アップデートされていくと思う
1420880	1423320	楽しみにください ということで
1423320	1432760	はい紹介でした では次2点目かな私の方から
1432760	1440960	害虫の王者が芋虫の足跡を嫌うことを発見 ハラペコアウムシが自然界の秩序を保つという
1440960	1447200	これ日本の研究.com さん プレスリリースとかまあ元は論文なんですけど
1447200	1451600	とからの記事になりますと
1451600	1458920	自然 自然生態系で草食性の害虫の稼働活動を抑えているのは
1458920	1465760	農業者の芋虫かもしれません 農業研究科の金棟さん
1465760	1477000	金棟志織大学院生と同矢野次夫教授 京都工芸専院大学秋野教授の研究グループは
1477000	1486120	害虫の世界王者のナミハダニとキンエンシュのカンザワハダニが 蝶やガノ幼虫
1486120	1496440	イカ芋虫の足跡を避けることを世界で初めて発見しました ハダニが肉食性のアリの足跡を避けるのはわかりますが
1496440	1505120	なぜ草食性の芋虫の足跡を避けるのでしょう その理由は体長が0.5ミリ以下である肌には葉を食べる
1505120	1512440	大食いの芋虫に出会うと 自分の命だけでなく子孫と全財産を失うからです
1512440	1519720	芋虫の足跡を避けるハダニはこの巨大災害を避けるのと引き換えに
1520200	1528440	植物を自由に利用できないはずです カンザワハダニがカイコの足跡から抽出した
1528440	1539960	化学物質を避けることと足跡のキー効果が2日以上続くこともわかりました この物質を特定できれば天然物質由来で効果が長持ちする
1539960	1544600	夢のハダニキー剤が実現するかもしれません という概要です
1544600	1548960	でまぁその後に もうちょっと詳しいことが書いてあるので
1548960	1559440	かいつまんで話しますけど 最初言った通りこのハダニがだいぶ
1559440	1567200	新陳代謝 世代後退期間が約10日と短いので
1567200	1574160	新しい能力を開発してそれを使ってもすぐ耐性 耐性を持ったハダニが
1574160	1583120	出現してしまうということでなかなか 使いっちゃきかなくない使いちゃきかなくない大変でしたということらしいですね
1583120	1592840	でどうにかしようといろいろ頑張ってた中で 実は芋虫の足跡をキーするということを今回初めて発見しました
1592840	1603240	でまぁここの着眼点が面白くてハダニから見ると芋虫ってすごくでかいと 100倍200倍ぐらいなのですごくでかくて
1603240	1608120	しかも芋虫って大ぐらいなので
1608120	1617280	ハダニがいようが卵を産んでいようが関係なく葉っぱを食べられてしまうと しかもすごく大ぐらいなんで全部食べられてしまうと
1617280	1627480	いうのでトータル的に芋虫がいない葉っぱを狙って卵を産むのではないかと予想が立てられましたと
1627480	1636400	で実際に育て確認したところ 足跡なしの方に有意な差を持って誘導誘導
1636400	1642160	進んでいくということが確認できたので まあこれがその
1642160	1652120	キー材として使えるのではないかということが確認されています まだ物質が限定されているわけではないので
1652120	1658840	まああの農薬みたい使えるわけではないですけども これができればあの
1658840	1664600	耐性菌とは関係あ耐性を持たない 図に
1664600	1670560	キーさせ続けることができる 正確と違いますねごめんなさい
1670560	1681040	耐性を持った肌にが出ても芋虫に食われるので 生き残りづらいというトータルがかかるので耐性を持ってかつ
1681040	1692560	生存しするって肌にが結果としていなくなる という面で結果として8耐性を持った肌にが世代交代で生き残らない
1692560	1696320	という8有名のある まあ
1696320	1706600	あの農薬として使える可能性があるということでの紹介ですはい いやもう着眼点が素晴らしいとしか言いようがないな
1706600	1709120	そうですね
1709120	1719960	すごいよこれさ最初にここに可能性があるかもと気づいたの近藤さんの大学院生 一番まあどうですかねまあなんか
1719960	1730200	リリースのコメントで書いてありますけどもともとこの研究 大学の方でそういう生物由来のまあ
1730200	1737080	農薬とか機材みたいなのが研究されてたみたいですね でその中で
1737080	1744000	まあ概要でちょろっと言いましたけど肉食性のありの足跡を避けるってところまでは 確認されてたらしいですね
1744000	1750960	先行研究でそこで他の まあ生物にも応用できないかと言って
1750960	1760560	よもしに気づけたのはもしかしたこの方の成果なのかもしれないですね いやー素晴らしいですね
1760560	1772560	記事の3割にある2つの事実はいえっと 草食性動物関係でもその弱肉強食関係がある
1772560	1779840	その支配その餌の領域をどれだけ支配的に持ってるかみたいな はいまあ
1779840	1788680	私たちのよく知ってる奴で言うとあれかな 木の水を誰が据えるかってカブトムシが据えるのかかな分が据えるのか
1788680	1792520	のと似たような話かもしれんですけど
1792760	1799840	それが草食動物関係でも起きてるっていうのがまず面白いですねっていうのと まあ先ほど最後におっしゃられてた
1799840	1810920	この問題に対処しする方法が肌に側にないって言う そうですねが現実的に難しいっていう感じですね
1810920	1816800	なのでとてもとてもいいなぁと思いますね
1817280	1828360	まあそうですねまああえて肌に側がこれで有益性を持つ進化をするとすると まあ芋虫対策を持ったらにとか
1828360	1837720	食べると毒になるとかそこまで進化しないといけないので かなり大変な気がしますねそうですね
1837720	1844880	ので まあこれで避けたら結局の野野産物が守られるし
1844880	1853600	避けなかったり芋虫に食われるしっていう感じなのでなかなか難しいところですね そうですね
1853600	1864280	気になるところとしてはこの芋虫の足跡っていうのが他にどういう用途で誰に 使われているのかを少し研究しておいた方がいいのかなという気はしてますね
1864280	1867560	まあまあそうですね
1867560	1872880	まあ芋虫自体も 農家さんから見たら敵じゃないですか肌にも敵だけど
1872880	1874880	はい
1874880	1885640	でまあこの足跡があることによって芋虫が集まりやすい そのここには美味しいものがあるかもって他の芋虫に思わせられてしまったらそれは
1885640	1890040	それで意味ない気がするし そうですねまあ成果として
1890040	1894640	農産物が結局食べられてしまうということになるんでね そうそうそう
1894640	1905840	何かその付着物を出している時点でその葉っぱに吸着するだけ以外の何かがあるから 出してると思うんですよね芋虫としても
1905840	1915720	だからそこの研究が進むとより面白いかなと思いますね そうですねまあそこらへんの原因物質抽出とかで
1915720	1927200	えっとまあ芋虫自体にはあの知らんぷりされるけども肌にだけ効く成分 あの特定成分の抽出とかできると
1927200	1933560	まあよりいいのかもしれないですね 実用的ですね
1935200	1943320	まあ必要ですよ あの面白い研究だと思うのでぜひぜひまだ1年生ってことだから大学4年間で
1943320	1948320	研究し尽くしていただきたいですね そうですねこれ結構
1948320	1958320	何ですか応用先というか横展開もしやすそうなんでねはい ここらへんの研究進めていってほしいなというところですね
1958320	1964760	終始1年生だから院まで行かないと4年間ないか まあそうねはい
1964760	1966920	はい はい
1966920	1974000	ではこれは以上ですとはい はいでは次3本目ですね
1974000	1985600	えっと空江さんの記事です冷却剤が漏れたロシアの補給船プログレス ms 21 アイエースエースをリーダーとしてミッション終了という態度の記事になります
1985600	2000320	2023年2月18日国際宇宙ステーション iss のポイスクモジュールに経由されていたロシアの補給船 プログレス ms 21 がドッキングを解除し iss を離脱しました
2000320	2009000	同補給船は翌2月19日12時15分に軌道を離脱噴射を行い 予定通り太平洋上で大気圏です
2009000	2016400	サイト中指ミッションを得ていますと というところでこの記事自体はそういう話なんですけども
2016400	2026800	後ろですね 無人のプログレス ms 21は2022年10月26日にバイコヌール宇宙基地か打ち上げられ
2026800	2035920	2日後の10月28日に iss とのドッキングに成功 iss に経由中の23年2月11日には
2035920	2043080	熱制御システムから冷却剤が漏えいするトラブルが発生しましてしていましたと いうことで
2043080	2051920	また穴が出たという話の紹介ですとまたとは何ですかって話なんですけども 12月
2051920	2058000	昨年の12月15日ですね記事中にもあるんですけども えっと
2058000	2066480	ソユーズ ms 22っていうまあこれはへと宇宙飛行士が取る 宇宙船なんですけども
2066480	2076960	これも iss にくっついててそれでも穴が開いてだと12月に開いて2月にも開いてた っていうことで穴開きまくりですねというお話です
2076960	2086760	でえっとこのプログレスさんも穴が開いた後に えっとその大気圏突入させる前に写真とかいろいろ確認してまして
2086760	2092920	えっとまぁ 現状の
2093240	2100520	予測一番高い可能性としては 宇宙に漂っている隕石というか微小なゴミですね
2100520	2110200	微小隕石の衝突によって発生した可能性について言及している というまあ言及しているという段階ですけども
2110200	2118800	まあそれなんではないかという予想が一番まあ 第1候補となっているらしいですと
2118800	2127920	でえーっとまあこの補給船自体は捨てられたんですけどそういう図の方は結構 問題になってまして
2127920	2135720	この穴が開いた状態で大気圏再突入していいんかとまあ ass に乗っている人が帰るために使って いいんかという話とかが
2135720	2143200	いろいろ議論があって現状 もう1個別のソユーズを打ち上げるということになりました
2143200	2149400	なりましたというか24日に打ち上げましたというところですね
2149400	2157640	でこれは人が乗ってずにまあ付け替えて変えるのに乗せ 乗って帰れるようにするためですね
2157640	2166080	を目標としてもして打ち上がっていますまあただ ass にまだくっついてないんで 無人でちゃんとくっつけれるかどうかとかも
2166080	2172640	ちょっと前回取り付けもごたごたがあったんでそこらへんちょっと不安定ではあるんです けど
2172640	2183240	まあそこらへん含めてうまくいくといいなというところが一つ と後へとそういう穴開きまくりなので根本的には
2183240	2187760	a ソユーズに欠陥があるとかではなくて
2187760	2194960	えっとその微小隕石があるということが問題だと思っていて
2195920	2205240	まあこれがそのなんですかねまあ人間由来でなければいいんですけど まあいろいろあって人間由来の国も増えてきているので
2205240	2215400	まあそこら辺だとちょっと困るなぁというところが想定されて頭が痛いなぁという ところでの紹介ですはい
2215400	2220960	はい あれですよねあの以前あったドッキングの不安定
2220960	2226640	機体が回転しだして自動ドッキングできなくなったから手動ドッキングで気合で何とか しましたみたいな
2226640	2236280	あのにああそうですねはいまあ気合というかオプションとしてはちゃんと正規の 訓練なんてあの第2案ではあるんですけども
2236280	2245520	はいまあそのそうですね自動ではできなかったっていう 事象を発生したのでなあそこを難しいなとまあ
2245520	2249520	あの 8 iss 側だったかな
2249520	2258040	支給可能性が上がったかなまあどちらか側で8手動でリモート操作できる オプションもあるらしいので
2258040	2266560	まあ自動でドッキングでしなかったからと言ってすぐダメというわけではないですけど モンチャカールとちょっと怖いなという感じですね
2268960	2273840	ね あとはスペースデブリが人工物
2273840	2281120	スペースデブリがというかあのぶつかった微小隕石が人工的なスペースデブリかも しれないと
2281120	2292480	そうですねことの懸念についてはまあおっしゃるとおりかなということで まあそのスペースデブリが増え続けてまずそうっていうニュース自体はもうだいぶ前から
2292480	2301080	毎年のように言われてきて日本でもそのスペースデブリを何とかするための 法人ができたりとか
2301080	2307880	まあいろんな技術研究 あのレーザーで当ててガスを起こさせてそれで吹き飛ばすみたいな話か
2307880	2318680	まあ以前ラジオでも紹介したかなと思うんですけど そういった技術はまあこういう事故が起きて困り出さないと
2318680	2330480	日の目を浴びないというかいやいいんだろうけど別に困ってないしってを見られてた 世界だと思うんでそれがいよいよ本格的に必要になってくるんであればある意味
2330480	2337920	その辺の 取り組みに気合が入ったのって日本なのかなって感じもするからちょっと期待がある
2337920	2343160	高まってるかなという感じですかね まあそうですねなんで
2343160	2350400	実用化できればまあ一番いいですけども レーザーにしろ何しろまあの
2350400	2361240	どうやって安定稼働させるのかと電力どうするのかとかいろいろあったりはするので えーっとまぁできたって言ってすぐ使えるようになるわけではないとか
2361240	2368040	いうところはできるだけ早めに開発が進むといいなというところ
2368480	2376680	まあ撃墜率100%だったらいいんですけどもまあ減るだけでもいいけどね まああの iss さん
2376680	2384080	コード400キロメートルがいるんですけどまぁちょっと動かすわけにもいかんかったり するのでいろいろな制約
2384080	2395000	まあこのコードにゴミが増えるのできるだけ勘弁願いたいなというところですね はいそうですね今回たまたまソイル2とか先ほどの
2395000	2408760	んでしたっけプロログレスさんプログレスさんとかに当たったっていう結果で終わった からいいものの iss にある太陽光パネルにあたって電力量が下がったとか
2408760	2421160	そういう事態になっても不思議ではないですよねそうですねはい まあリスクを考えたらねあの今のうちからその可能性がありそうだというのが分かった
2421160	2427240	時点からちょっと対策打ち始めないと 間に合わなさそうですけどねそういう生徒と
2427240	2434640	はいリスク考えたら まあ今回一つ穴が開いただけでちょっとかなり大事になったでまぁあの
2434640	2439400	まあそもそも今までも穴は開いてたけど問題にならなかったとかもあると思うんです けど
